DATETIME,open,high,low,QUANTITY,1,2,3,4,5,6,7,8,9,10,11,12,RATE,IBS
2022-04-01 16:45:00,130.07999999999998,130.13,129.97,16667,16667.0,27430.0,33788.0,69854.0,77467.0,90767.0,81382.0,74093.0,56247.0,70505.0,65895.0,59916.0,130.03,0.3750000000000222
2022-04-01 16:50:00,130.07,130.59,130.04000000000002,51260,51260.0,67927.0,78690.0,85048.0,121114.0,128727.0,142027.0,132642.0,125353.0,107507.0,121765.0,117155.0,130.57,0.9636363636363439
2022-04-01 16:55:00,130.57,130.92000000000002,130.57,20940,20940.0,72200.0,88867.0,99630.0,105988.0,142054.0,149667.0,162967.0,153582.0,146293.0,128447.0,142705.0,130.82,0.7142857142856679
2022-04-01 17:00:00,130.86,131.07999999999998,130.84,80434,80434.0,101374.0,152634.0,169301.0,180064.0,186422.0,222488.0,230101.0,243401.0,234016.0,226727.0,208881.0,130.97,0.5416666666666914
2022-04-01 17:05:00,130.97,131.2,130.73000000000002,-14678,-14678.0,65756.0,86696.0,137956.0,154623.0,165386.0,171744.0,207810.0,215423.0,228723.0,219338.0,212049.0,130.8,0.14893617021276082
2022-04-01 17:10:00,130.8,130.93,130.57,-72208,-72208.0,-86886.0,-6452.0,14488.0,65748.0,82415.0,93178.0,99536.0,135602.0,143215.0,156515.0,147130.0,130.64,0.19444444444441814
2022-04-01 17:15:00,130.64,131.07999999999998,130.55,-7855,-7855.0,-80063.0,-94741.0,-14307.0,6633.0,57893.0,74560.0,85323.0,91681.0,127747.0,135360.0,148660.0,131.07999999999998,1.0
2022-04-01 17:20:00,131.06,131.07999999999998,130.51,-36310,-36310.0,-44165.0,-116373.0,-131051.0,-50617.0,-29677.0,21583.0,38250.0,49013.0,55371.0,91437.0,99050.0,130.86,0.6140350877193455
2022-04-04 09:00:00,130.92000000000002,131.37,130.79000000000002,17038,17038.0,-19272.0,-27127.0,-99335.0,-114013.0,-33579.0,-12639.0,38621.0,55288.0,66051.0,72409.0,108475.0,131.17000000000002,0.6551724137931136
2022-04-04 09:05:00,131.17000000000002,131.17000000000002,129.39,-74777,-74777.0,-57739.0,-94049.0,-101904.0,-174112.0,-188790.0,-108356.0,-87416.0,-36156.0,-19489.0,-8726.0,-2368.0,129.69,0.1685393258427002
2022-04-04 09:10:00,129.65,129.75,129.4,6634,6634.0,-68143.0,-51105.0,-87415.0,-95270.0,-167478.0,-182156.0,-101722.0,-80782.0,-29522.0,-12855.0,-2092.0,129.4,0.0
2022-04-04 09:15:00,129.4,129.92000000000002,129.4,14784,14784.0,21418.0,-53359.0,-36321.0,-72631.0,-80486.0,-152694.0,-167372.0,-86938.0,-65998.0,-14738.0,1929.0,129.85,0.8653846153845764
2022-04-04 09:20:00,129.82999999999998,130.24,129.76,17484,17484.0,32268.0,38902.0,-35875.0,-18837.0,-55147.0,-63002.0,-135210.0,-149888.0,-69454.0,-48514.0,2746.0,130.24,1.0
2022-04-04 09:25:00,130.18,130.37,129.86,24931,24931.0,42415.0,57199.0,63833.0,-10944.0,6094.0,-30216.0,-38071.0,-110279.0,-124957.0,-44523.0,-23583.0,130.12,0.5098039215686188
2022-04-04 09:30:00,130.12,130.39,129.95,14854,14854.0,39785.0,57269.0,72053.0,78687.0,3910.0,20948.0,-15362.0,-23217.0,-95425.0,-110103.0,-29669.0,130.39,1.0
2022-04-04 09:35:00,130.39,130.56,130.01,13188,13188.0,28042.0,52973.0,70457.0,85241.0,91875.0,17098.0,34136.0,-2174.0,-10029.0,-82237.0,-96915.0,130.09,0.14545454545456518
2022-04-04 09:40:00,130.09,130.5,130.0,12694,12694.0,25882.0,40736.0,65667.0,83151.0,97935.0,104569.0,29792.0,46830.0,10520.0,2665.0,-69543.0,130.5,1.0
2022-04-04 09:45:00,130.47,130.9,130.47,17227,17227.0,29921.0,43109.0,57963.0,82894.0,100378.0,115162.0,121796.0,47019.0,64057.0,27747.0,19892.0,130.63,0.3720930232558001
2022-04-04 09:50:00,130.64999999999998,130.76,130.45,23011,23011.0,40238.0,52932.0,66120.0,80974.0,105905.0,123389.0,138173.0,144807.0,70030.0,87068.0,50758.0,130.67,0.7096774193548299
2022-04-04 09:55:00,130.69,130.69,130.29000000000002,-20202,-20202.0,2809.0,20036.0,32730.0,45918.0,60772.0,85703.0,103187.0,117971.0,124605.0,49828.0,66866.0,130.32,0.07499999999993605
2022-04-04 10:00:00,130.35000000000002,130.49,129.83,6421,6421.0,-13781.0,9230.0,26457.0,39151.0,52339.0,67193.0,92124.0,109608.0,124392.0,131026.0,56249.0,129.95999999999998,0.19696969696964803
2022-04-04 10:05:00,129.98000000000002,130.14,129.8,17760,17760.0,24181.0,3979.0,26990.0,44217.0,56911.0,70099.0,84953.0,109884.0,127368.0,142152.0,148786.0,129.89,0.2647058823528871
2022-04-04 10:10:00,129.88,129.99,129.72,52530,52530.0,70290.0,76711.0,56509.0,79520.0,96747.0,109441.0,122629.0,137483.0,162414.0,179898.0,194682.0,129.93,0.7777777777777778
2022-04-04 10:15:00,129.93,129.95999999999998,129.64,1056,1056.0,53586.0,71346.0,77767.0,57565.0,80576.0,97803.0,110497.0,123685.0,138539.0,163470.0,180954.0,129.87,0.7187500000000722
2022-04-04 10:20:00,129.88,130.19,129.88,-839,-839.0,217.0,52747.0,70507.0,76928.0,56726.0,79737.0,96964.0,109658.0,122846.0,137700.0,162631.0,130.19,1.0
2022-04-04 10:25:00,130.24,130.36,130.06,9600,9600.0,8761.0,9817.0,62347.0,80107.0,86528.0,66326.0,89337.0,106564.0,119258.0,132446.0,147300.0,130.29000000000002,0.7666666666666982
2022-04-04 10:30:00,130.3,130.71,130.28,30796,30796.0,40396.0,39557.0,40613.0,93143.0,110903.0,117324.0,97122.0,120133.0,137360.0,150054.0,163242.0,130.66,0.8837209302325335
2022-04-04 10:35:00,130.67,130.75,130.23,-18196,-18196.0,12600.0,22200.0,21361.0,22417.0,74947.0,92707.0,99128.0,78926.0,101937.0,119164.0,131858.0,130.23,0.0
2022-04-04 10:40:00,130.2,130.33,130.10000000000002,14027,14027.0,-4169.0,26627.0,36227.0,35388.0,36444.0,88974.0,106734.0,113155.0,92953.0,115964.0,133191.0,130.2,0.4347826086955232
2022-04-04 10:45:00,130.20999999999998,130.41,130.17,4551,4551.0,18578.0,382.0,31178.0,40778.0,39939.0,40995.0,93525.0,111285.0,117706.0,97504.0,120515.0,130.39999999999998,0.9583333333332544
2022-04-04 10:50:00,130.39,130.44,130.36,7611,7611.0,12162.0,26189.0,7993.0,38789.0,48389.0,47550.0,48606.0,101136.0,118896.0,125317.0,105115.0,130.42000000000002,0.7500000000001776
2022-04-04 10:55:00,130.45,130.76999999999998,130.43,10862,10862.0,18473.0,23024.0,37051.0,18855.0,49651.0,59251.0,58412.0,59468.0,111998.0,129758.0,136179.0,130.76999999999998,1.0
2022-04-04 11:00:00,130.72,131.22,130.64,30061,30061.0,40923.0,48534.0,53085.0,67112.0,48916.0,79712.0,89312.0,88473.0,89529.0,142059.0,159819.0,130.97,0.5689655172413886
2022-04-04 11:05:00,130.97,131.33,130.97,-6076,-6076.0,23985.0,34847.0,42458.0,47009.0,61036.0,42840.0,73636.0,83236.0,82397.0,83453.0,135983.0,131.3,0.9166666666666666
2022-04-04 11:10:00,131.28,131.45999999999998,131.14999999999998,-141,-141.0,-6217.0,23844.0,34706.0,42317.0,46868.0,60895.0,42699.0,73495.0,83095.0,82256.0,83312.0,131.14999999999998,0.0
2022-04-04 11:15:00,131.17,131.39999999999998,131.14,18248,18248.0,18107.0,12031.0,42092.0,52954.0,60565.0,65116.0,79143.0,60947.0,91743.0,101343.0,100504.0,131.39999999999998,1.0
2022-04-04 11:20:00,131.39999999999998,131.56,131.31,2470,2470.0,20718.0,20577.0,14501.0,44562.0,55424.0,63035.0,67586.0,81613.0,63417.0,94213.0,103813.0,131.36,0.20000000000004547
2022-04-04 11:25:00,131.36,131.61,131.14999999999998,20479,20479.0,22949.0,41197.0,41056.0,34980.0,65041.0,75903.0,83514.0,88065.0,102092.0,83896.0,114692.0,131.51999999999998,0.8043478260869028
2022-04-04 11:30:00,131.51999999999998,131.59,131.41,9506,9506.0,29985.0,32455.0,50703.0,50562.0,44486.0,74547.0,85409.0,93020.0,97571.0,111598.0,93402.0,131.48000000000002,0.38888888888899414
2022-04-04 11:35:00,131.51,131.67000000000002,131.37,4416,4416.0,13922.0,34401.0,36871.0,55119.0,54978.0,48902.0,78963.0,89825.0,97436.0,101987.0,116014.0,131.39999999999998,0.09999999999990526
2022-04-04 11:40:00,131.39999999999998,131.44,131.28,13584,13584.0,18000.0,27506.0,47985.0,50455.0,68703.0,68562.0,62486.0,92547.0,103409.0,111020.0,115571.0,131.41,0.8124999999999889
2022-04-04 11:45:00,131.45999999999998,131.49,131.25,10644,10644.0,24228.0,28644.0,38150.0,58629.0,61099.0,79347.0,79206.0,73130.0,103191.0,114053.0,121664.0,131.32,0.2916666666666272
2022-04-04 11:50:00,131.32,131.48000000000002,131.17000000000002,3749,3749.0,14393.0,27977.0,32393.0,41899.0,62378.0,64848.0,83096.0,82955.0,76879.0,106940.0,117802.0,131.48000000000002,1.0
2022-04-04 11:55:00,131.48000000000002,131.89999999999998,131.48000000000002,1070,1070.0,4819.0,15463.0,29047.0,33463.0,42969.0,63448.0,65918.0,84166.0,84025.0,77949.0,108010.0,131.83,0.833333333333401
2022-04-04 12:00:00,131.84,132.07999999999998,131.8,14417,14417.0,15487.0,19236.0,29880.0,43464.0,47880.0,57386.0,77865.0,80335.0,98583.0,98442.0,92366.0,132.0,0.7142857142857433
2022-04-04 12:05:00,132.04000000000002,132.14,131.94,20919,20919.0,35336.0,36406.0,40155.0,50799.0,64383.0,68799.0,78305.0,98784.0,101254.0,119502.0,119361.0,132.07999999999998,0.6999999999999715
2022-04-04 12:10:00,132.07999999999998,132.19,131.99,4642,4642.0,25561.0,39978.0,41048.0,44797.0,55441.0,69025.0,73441.0,82947.0,103426.0,105896.0,124144.0,132.14,0.749999999999929
2022-04-04 12:15:00,132.14999999999998,132.26,132.07999999999998,1745,1745.0,6387.0,27306.0,41723.0,42793.0,46542.0,57186.0,70770.0,75186.0,84692.0,105171.0,107641.0,132.13,0.2777777777778304
2022-04-04 12:20:00,132.13,132.45,132.13,4731,4731.0,6476.0,11118.0,32037.0,46454.0,47524.0,51273.0,61917.0,75501.0,79917.0,89423.0,109902.0,132.36,0.7187500000000722
2022-04-04 12:25:00,132.32,132.39,132.23,6448,6448.0,11179.0,12924.0,17566.0,38485.0,52902.0,53972.0,57721.0,68365.0,81949.0,86365.0,95871.0,132.39,1.0
2022-04-04 12:30:00,132.39999999999998,132.39999999999998,132.24,-2036,-2036.0,4412.0,9143.0,10888.0,15530.0,36449.0,50866.0,51936.0,55685.0,66329.0,79913.0,84329.0,132.3,0.3750000000000888
2022-04-04 12:35:00,132.3,132.37,132.20999999999998,-4314,-4314.0,-6350.0,98.0,4829.0,6574.0,11216.0,32135.0,46552.0,47622.0,51371.0,62015.0,75599.0,132.20999999999998,0.0
2022-04-04 12:40:00,132.22,132.22,131.95999999999998,17669,17669.0,13355.0,11319.0,17767.0,22498.0,24243.0,28885.0,49804.0,64221.0,65291.0,69040.0,79684.0,132.01999999999998,0.23076923076922237
2022-04-04 12:45:00,132.04000000000002,132.05,131.83,7621,7621.0,25290.0,20976.0,18940.0,25388.0,30119.0,31864.0,36506.0,57425.0,71842.0,72912.0,76661.0,131.89,0.2727272727271553
2022-04-04 12:50:00,131.89,131.98000000000002,131.68,-3619,-3619.0,4002.0,21671.0,17357.0,15321.0,21769.0,26500.0,28245.0,32887.0,53806.0,68223.0,69293.0,131.76,0.2666666666666035
2022-04-04 12:55:00,131.76,131.81,131.59,2469,2469.0,-1150.0,6471.0,24140.0,19826.0,17790.0,24238.0,28969.0,30714.0,35356.0,56275.0,70692.0,131.72,0.5909090909090733
2022-04-04 13:00:00,131.65,131.65,131.65,5629,5629.0,8098.0,4479.0,12100.0,29769.0,25455.0,23419.0,29867.0,34598.0,36343.0,40985.0,61904.0,131.65,
2022-04-04 13:25:00,131.57999999999998,131.62,131.44,-2296,-2296.0,3333.0,5802.0,2183.0,9804.0,27473.0,23159.0,21123.0,27571.0,32302.0,34047.0,38689.0,131.61,0.944444444444497
2022-04-04 13:30:00,131.5,131.74,131.5,3873,3873.0,1577.0,7206.0,9675.0,6056.0,13677.0,31346.0,27032.0,24996.0,31444.0,36175.0,37920.0,131.67,0.7083333333332544
2022-04-04 13:35:00,131.64999999999998,131.76999999999998,131.63,639,639.0,4512.0,2216.0,7845.0,10314.0,6695.0,14316.0,31985.0,27671.0,25635.0,32083.0,36814.0,131.76999999999998,1.0
2022-04-04 13:40:00,131.76,131.76999999999998,131.70999999999998,-2307,-2307.0,-1668.0,2205.0,-91.0,5538.0,8007.0,4388.0,12009.0,29678.0,25364.0,23328.0,29776.0,131.72,0.16666666666698246
2022-04-04 13:45:00,131.72,131.89,131.71,7210,7210.0,4903.0,5542.0,9415.0,7119.0,12748.0,15217.0,11598.0,19219.0,36888.0,32574.0,30538.0,131.88,0.9444444444444883
2022-04-04 13:50:00,131.87,131.93,131.74,5796,5796.0,13006.0,10699.0,11338.0,15211.0,12915.0,18544.0,21013.0,17394.0,25015.0,42684.0,38370.0,131.93,1.0
2022-04-04 13:55:00,131.93,132.10000000000002,131.92000000000002,13606,13606.0,19402.0,26612.0,24305.0,24944.0,28817.0,26521.0,32150.0,34619.0,31000.0,38621.0,56290.0,132.10000000000002,1.0
2022-04-04 14:00:00,132.10000000000002,132.19,132.05,19474,19474.0,33080.0,38876.0,46086.0,43779.0,44418.0,48291.0,45995.0,51624.0,54093.0,50474.0,58095.0,132.14,0.6428571428570269
2022-04-04 14:05:00,132.12,132.12,131.68,-4641,-4641.0,14833.0,28439.0,34235.0,41445.0,39138.0,39777.0,43650.0,41354.0,46983.0,49452.0,45833.0,131.69,0.022727272727252175
2022-04-04 14:10:00,131.73,131.88,131.73,12367,12367.0,7726.0,27200.0,40806.0,46602.0,53812.0,51505.0,52144.0,56017.0,53721.0,59350.0,61819.0,131.83,0.666666666666793
2022-04-04 14:15:00,131.82,131.89,131.73000000000002,-251,-251.0,12116.0,7475.0,26949.0,40555.0,46351.0,53561.0,51254.0,51893.0,55766.0,53470.0,59099.0,131.74,0.06249999999995559
2022-04-04 14:20:00,131.75,131.76,131.56,-4181,-4181.0,-4432.0,7935.0,3294.0,22768.0,36374.0,42170.0,49380.0,47073.0,47712.0,51585.0,49289.0,131.62,0.3000000000000284
2022-04-04 14:25:00,131.57999999999998,131.57999999999998,131.39999999999998,15229,15229.0,11048.0,10797.0,23164.0,18523.0,37997.0,51603.0,57399.0,64609.0,62302.0,62941.0,66814.0,131.39999999999998,0.0
2022-04-04 14:30:00,131.42000000000002,131.45999999999998,131.1,10948,10948.0,26177.0,21996.0,21745.0,34112.0,29471.0,48945.0,62551.0,68347.0,75557.0,73250.0,73889.0,131.14,0.11111111111109356
2022-04-04 14:35:00,131.14,131.27,131.01999999999998,6690,6690.0,17638.0,32867.0,28686.0,28435.0,40802.0,36161.0,55635.0,69241.0,75037.0,82247.0,79940.0,131.12,0.4000000000000455
2022-04-04 14:40:00,131.09,131.09,130.78,6864,6864.0,13554.0,24502.0,39731.0,35550.0,35299.0,47666.0,43025.0,62499.0,76105.0,81901.0,89111.0,130.95,0.5483870967741492
2022-04-04 14:45:00,130.91,130.93,130.66,13191,13191.0,20055.0,26745.0,37693.0,52922.0,48741.0,48490.0,60857.0,56216.0,75690.0,89296.0,95092.0,130.79,0.48148148148144637
2022-04-04 14:50:00,130.76,131.09,130.7,21242,21242.0,34433.0,41297.0,47987.0,58935.0,74164.0,69983.0,69732.0,82099.0,77458.0,96932.0,110538.0,131.04000000000002,0.8717948717949204
2022-04-04 14:55:00,131.04000000000002,131.05,130.89999999999998,4715,4715.0,25957.0,39148.0,46012.0,52702.0,63650.0,78879.0,74698.0,74447.0,86814.0,82173.0,101647.0,130.98000000000002,0.5333333333334849
2022-04-04 15:00:00,130.98000000000002,131.06,130.89999999999998,14261,14261.0,18976.0,40218.0,53409.0,60273.0,66963.0,77911.0,93140.0,88959.0,88708.0,101075.0,96434.0,131.05,0.9375000000000666
2022-04-04 15:05:00,131.0,131.16,130.95999999999998,686,686.0,14947.0,19662.0,40904.0,54095.0,60959.0,67649.0,78597.0,93826.0,89645.0,89394.0,101761.0,131.14999999999998,0.9499999999999076
2022-04-04 15:10:00,131.14999999999998,131.54000000000002,131.14999999999998,20961,20961.0,21647.0,35908.0,40623.0,61865.0,75056.0,81920.0,88610.0,99558.0,114787.0,110606.0,110355.0,131.54000000000002,1.0
2022-04-04 15:15:00,131.53,131.53,131.25,14280,14280.0,35241.0,35927.0,50188.0,54903.0,76145.0,89336.0,96200.0,102890.0,113838.0,129067.0,124886.0,131.32,0.24999999999997463
2022-04-04 15:20:00,131.34,131.49,131.24,7177,7177.0,21457.0,42418.0,43104.0,57365.0,62080.0,83322.0,96513.0,103377.0,110067.0,121015.0,136244.0,131.43,0.7599999999999909
2022-04-04 15:25:00,131.45999999999998,131.47,131.32999999999998,410,410.0,7587.0,21867.0,42828.0,43514.0,57775.0,62490.0,83732.0,96923.0,103787.0,110477.0,121425.0,131.34,0.07142857142870193
2022-04-04 15:30:00,131.34,131.34,131.05,-5324,-5324.0,-4914.0,2263.0,16543.0,37504.0,38190.0,52451.0,57166.0,78408.0,91599.0,98463.0,105153.0,131.05,0.0
2022-04-04 15:35:00,131.04000000000002,131.19,130.98000000000002,-6505,-6505.0,-11829.0,-11419.0,-4242.0,10038.0,30999.0,31685.0,45946.0,50661.0,71903.0,85094.0,91958.0,131.16,0.8571428571428378
2022-04-04 15:40:00,131.14,131.63,131.13,39171,39171.0,32666.0,27342.0,27752.0,34929.0,49209.0,70170.0,70856.0,85117.0,89832.0,111074.0,124265.0,131.55,0.8400000000000318
2022-04-04 15:45:00,131.61,131.67,131.44,4032,4032.0,43203.0,36698.0,31374.0,31784.0,38961.0,53241.0,74202.0,74888.0,89149.0,93864.0,115106.0,131.51999999999998,0.347826086956468
2022-04-04 15:50:00,131.51,131.8,131.51,6376,6376.0,10408.0,49579.0,43074.0,37750.0,38160.0,45337.0,59617.0,80578.0,81264.0,95525.0,100240.0,131.57,0.20689655172413118
2022-04-04 15:55:00,131.51999999999998,131.83,131.51999999999998,8855,8855.0,15231.0,19263.0,58434.0,51929.0,46605.0,47015.0,54192.0,68472.0,89433.0,90119.0,104380.0,131.81,0.9354838709677153
2022-04-04 16:00:00,131.84,132.07,131.57,2819,2819.0,11674.0,18050.0,22082.0,61253.0,54748.0,49424.0,49834.0,57011.0,71291.0,92252.0,92938.0,131.62,0.10000000000002274
2022-04-04 16:05:00,131.64,132.01999999999998,131.63,10443,10443.0,13262.0,22117.0,28493.0,32525.0,71696.0,65191.0,59867.0,60277.0,67454.0,81734.0,102695.0,131.95,0.8205128205128317
2022-04-04 16:10:00,131.95999999999998,132.16,131.94,-2653,-2653.0,7790.0,10609.0,19464.0,25840.0,29872.0,69043.0,62538.0,57214.0,57624.0,64801.0,79081.0,132.16,1.0
2022-04-04 16:15:00,132.12,132.12,131.95999999999998,-902,-902.0,-3555.0,6888.0,9707.0,18562.0,24938.0,28970.0,68141.0,61636.0,56312.0,56722.0,63899.0,132.03,0.4375000000000666
2022-04-04 16:20:00,132.04000000000002,132.17000000000002,132.01,9155,9155.0,8253.0,5600.0,16043.0,18862.0,27717.0,34093.0,38125.0,77296.0,70791.0,65467.0,65877.0,132.13,0.7499999999999112
2022-04-04 16:25:00,132.14,132.14,132.0,-5088,-5088.0,4067.0,3165.0,512.0,10955.0,13774.0,22629.0,29005.0,33037.0,72208.0,65703.0,60379.0,132.06,0.42857142857148656
2022-04-04 16:30:00,132.11,132.17,132.01,-6147,-6147.0,-11235.0,-2080.0,-2982.0,-5635.0,4808.0,7627.0,16482.0,22858.0,26890.0,66061.0,59556.0,132.09,0.5000000000000888
2022-04-04 16:35:00,132.16,132.28,132.10000000000002,15885,15885.0,9738.0,4650.0,13805.0,12903.0,10250.0,20693.0,23512.0,32367.0,38743.0,42775.0,81946.0,132.25,0.8333333333333071
2022-04-04 16:40:00,132.25,132.25,131.98000000000002,11581,11581.0,27466.0,21319.0,16231.0,25386.0,24484.0,21831.0,32274.0,35093.0,43948.0,50324.0,54356.0,132.20999999999998,0.851851851851766
2022-04-04 16:45:00,132.2,132.3,132.07999999999998,5811,5811.0,17392.0,33277.0,27130.0,22042.0,31197.0,30295.0,27642.0,38085.0,40904.0,49759.0,56135.0,132.20999999999998,0.5909090909089969
2022-04-04 16:50:00,132.20999999999998,132.3,132.10000000000002,269,269.0,6080.0,17661.0,33546.0,27399.0,22311.0,31466.0,30564.0,27911.0,38354.0,41173.0,50028.0,132.14999999999998,0.24999999999978684
2022-04-04 16:55:00,132.13,132.34,132.13,5517,5517.0,5786.0,11597.0,23178.0,39063.0,32916.0,27828.0,36983.0,36081.0,33428.0,43871.0,46690.0,132.20999999999998,0.3809523809522907
2022-04-04 17:00:00,132.2,132.43,132.2,29032,29032.0,34549.0,34818.0,40629.0,52210.0,68095.0,61948.0,56860.0,66015.0,65113.0,62460.0,72903.0,132.43,1.0
2022-04-04 17:05:00,132.42000000000002,132.51999999999998,132.39,37291,37291.0,66323.0,71840.0,72109.0,77920.0,89501.0,105386.0,99239.0,94151.0,103306.0,102404.0,99751.0,132.45,0.46153846153849515
2022-04-04 17:10:00,132.45,132.48000000000002,132.28,18438,18438.0,55729.0,84761.0,90278.0,90547.0,96358.0,107939.0,123824.0,117677.0,112589.0,121744.0,120842.0,132.34,0.2999999999999858
2022-04-04 17:15:00,132.35000000000002,132.35000000000002,132.01,-352,-352.0,18086.0,55377.0,84409.0,89926.0,90195.0,96006.0,107587.0,123472.0,117325.0,112237.0,121392.0,132.06,0.14705882352943142
2022-04-04 17:20:00,132.01999999999998,132.19,131.97,-5733,-5733.0,-6085.0,12353.0,49644.0,78676.0,84193.0,84462.0,90273.0,101854.0,117739.0,111592.0,106504.0,132.18,0.9545454545454957
2022-04-05 09:00:00,131.16000000000003,131.28,130.51,-33186,-33186.0,-38919.0,-39271.0,-20833.0,16458.0,45490.0,51007.0,51276.0,57087.0,68668.0,84553.0,78406.0,130.54,0.03896103896103992
2022-04-05 09:05:00,130.55,130.55,130.1,-2606,-2606.0,-35792.0,-41525.0,-41877.0,-23439.0,13852.0,42884.0,48401.0,48670.0,54481.0,66062.0,81947.0,130.3,0.4444444444444655
2022-04-05 09:10:00,130.4,130.56,129.94,-52806,-52806.0,-55412.0,-88598.0,-94331.0,-94683.0,-76245.0,-38954.0,-9922.0,-4405.0,-4136.0,1675.0,13256.0,130.24,0.48387096774195026
2022-04-05 09:15:00,130.25,130.45,129.95,-39538,-39538.0,-92344.0,-94950.0,-128136.0,-133869.0,-134221.0,-115783.0,-78492.0,-49460.0,-43943.0,-43674.0,-37863.0,130.11,0.32000000000005
2022-04-05 09:20:00,130.16,130.47,130.16,31619,31619.0,-7919.0,-60725.0,-63331.0,-96517.0,-102250.0,-102602.0,-84164.0,-46873.0,-17841.0,-12324.0,-12055.0,130.47,1.0
2022-04-05 09:25:00,130.5,130.95,130.22,16779,16779.0,48398.0,8860.0,-43946.0,-46552.0,-79738.0,-85471.0,-85823.0,-67385.0,-30094.0,-1062.0,4455.0,130.72,0.6849315068493247
2022-04-05 09:30:00,130.67,130.72,130.37,1814,1814.0,18593.0,50212.0,10674.0,-42132.0,-44738.0,-77924.0,-83657.0,-84009.0,-65571.0,-28280.0,752.0,130.71,0.971428571428597
2022-04-05 09:35:00,130.72,131.22,130.72,28394,28394.0,30208.0,46987.0,78606.0,39068.0,-13738.0,-16344.0,-49530.0,-55263.0,-55615.0,-37177.0,114.0,131.09,0.7400000000000091
2022-04-05 09:40:00,131.16,131.36,131.04000000000002,619,619.0,29013.0,30827.0,47606.0,79225.0,39687.0,-13119.0,-15725.0,-48911.0,-54644.0,-54996.0,-36558.0,131.24,0.6249999999999778
2022-04-05 09:45:00,131.24,131.54000000000002,131.24,10706,10706.0,11325.0,39719.0,41533.0,58312.0,89931.0,50393.0,-2413.0,-5019.0,-38205.0,-43938.0,-44290.0,131.53,0.9666666666666035
2022-04-05 09:50:00,131.47,131.47,131.09,-15907,-15907.0,-5201.0,-4582.0,23812.0,25626.0,42405.0,74024.0,34486.0,-18320.0,-20926.0,-54112.0,-59845.0,131.22,0.34210526315788686
2022-04-05 09:55:00,131.28,131.32,131.12,3072,3072.0,-12835.0,-2129.0,-1510.0,26884.0,28698.0,45477.0,77096.0,37558.0,-15248.0,-17854.0,-51040.0,131.12,0.0
2022-04-05 10:00:00,131.13,131.32,131.07999999999998,21050,21050.0,24122.0,8215.0,18921.0,19540.0,47934.0,49748.0,66527.0,98146.0,58608.0,5802.0,3196.0,131.21,0.5416666666667456
2022-04-05 10:05:00,131.19,131.47,131.14,15010,15010.0,36060.0,39132.0,23225.0,33931.0,34550.0,62944.0,64758.0,81537.0,113156.0,73618.0,20812.0,131.45999999999998,0.9696969696969123
2022-04-05 10:10:00,131.48000000000002,131.48000000000002,131.03,-5602,-5602.0,9408.0,30458.0,33530.0,17623.0,28329.0,28948.0,57342.0,59156.0,75935.0,107554.0,68016.0,131.31,0.6222222222222011
2022-04-05 10:15:00,131.39,131.48000000000002,131.23,-260,-260.0,-5862.0,9148.0,30198.0,33270.0,17363.0,28069.0,28688.0,57082.0,58896.0,75675.0,107294.0,131.23000000000002,1.136868377216031e-13
2022-04-05 10:20:00,131.22,131.26,131.05,5395,5395.0,5135.0,-467.0,14543.0,35593.0,38665.0,22758.0,33464.0,34083.0,62477.0,64291.0,81070.0,131.14999999999998,0.4761904761903602
2022-04-05 10:25:00,131.13,131.23,130.92000000000002,-30538,-30538.0,-25143.0,-25403.0,-31005.0,-15995.0,5055.0,8127.0,-7780.0,2926.0,3545.0,31939.0,33753.0,130.95999999999998,0.12903225806440966
2022-04-05 10:30:00,130.92000000000002,131.23000000000002,130.84,4736,4736.0,-25802.0,-20407.0,-20667.0,-26269.0,-11259.0,9791.0,12863.0,-3044.0,7662.0,8281.0,36675.0,131.21,0.9487179487179245
2022-04-05 10:35:00,131.17000000000002,131.36,131.15,4687,4687.0,9423.0,-21115.0,-15720.0,-15980.0,-21582.0,-6572.0,14478.0,17550.0,1643.0,12349.0,12968.0,131.31,0.7619047619047168
2022-04-05 10:40:00,131.3,131.37,131.13,386,386.0,5073.0,9809.0,-20729.0,-15334.0,-15594.0,-21196.0,-6186.0,14864.0,17936.0,2029.0,12735.0,131.13,0.0
2022-04-05 10:45:00,131.13,131.18,130.42000000000002,-28883,-28883.0,-28497.0,-23810.0,-19074.0,-49612.0,-44217.0,-44477.0,-50079.0,-35069.0,-14019.0,-10947.0,-26854.0,130.44,0.026315789473660593
2022-04-05 10:50:00,130.43,130.60000000000002,130.37,142,142.0,-28741.0,-28355.0,-23668.0,-18932.0,-49470.0,-44075.0,-44335.0,-49937.0,-34927.0,-13877.0,-10805.0,130.45999999999998,0.39130434782594725
2022-04-05 10:55:00,130.47,130.54000000000002,130.35,17708,17708.0,17850.0,-11033.0,-10647.0,-5960.0,-1224.0,-31762.0,-26367.0,-26627.0,-32229.0,-17219.0,3831.0,130.54000000000002,1.0
2022-04-05 11:00:00,130.53,130.66,130.39999999999998,16787,16787.0,34495.0,34637.0,5754.0,6140.0,10827.0,15563.0,-14975.0,-9580.0,-9840.0,-15442.0,-432.0,130.60000000000002,0.769230769230887
2022-04-05 11:05:00,130.62,130.91,130.62,3214,3214.0,20001.0,37709.0,37851.0,8968.0,9354.0,14041.0,18777.0,-11761.0,-6366.0,-6626.0,-12228.0,130.78,0.5517241379310379
